modificado,nombre,pagina,tipo,kb,link,disponible
,"BOLIVIA: PROMEDIO DE PERSONAS POR HOGAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2024",Vivienda y Hogar,,,https://nimbus.ine.gob.bo/index.php/s/ZKREbXwwRaJ35rB/download,False
,BOLETÍN ESTADÍSTICO COMEX ENERO A MAYO 2020,Saldo Comercial,,,https://nimbus.ine.gob.bo/index.php/s/ZcXJfX5JXEkaxLW/download,True
,"BOLIVIA VARIACIÓN ACUMULADA DE LA OFERTA Y DEMANDA FINAL A PRECIOS CONSTANTES POR COMPONENTE SEGÚN TRIMESTRE, 1991 – 2024",Producto Interno Bruto Trimestral,,,https://nimbus.ine.gob.bo/index.php/s/Zdga7LCZfty7Lai/download,False
,"BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR MATERIAL DE CONSTRUCCIÓN MÁS UTILIZADO EN PAREDES Y REVOQUE DE LAS PAREDES INTERIORES, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2024",Vivienda y Hogar,,,https://nimbus.ine.gob.bo/index.php/s/ZjY492cGcKTpAk8/download,False
,MATRIZ DE PRODUCCION A PRECIOS CORRIENTES 2000,Matrices de Producción,,,https://nimbus.ine.gob.bo/index.php/s/ZkW5f8frLo7SMdc/download,False
,"BOLIVIA: POBLACIÓN DE 15 A 24 AÑOS Y DE 19 O MÁS AÑOS DE EDAD Y PORCENTAJE QUE COMPLETÓ PRIMARIA POR CATEGORÍAS SELECCIONADAS E ÍNDICES DE PARIDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2024",Censos,,,https://nimbus.ine.gob.bo/index.php/s/ZmCRNfgkXQCNSXj/download,False
,"BOLIVIA: POBLACIÓN EN VIVIENDAS PARTICULARES Y PORCENTAJE DE POBLACIÓN CON ACCESO A SERVICIO DE SANEAMIENTO GESTIONADO DE MANERA SEGURA POR CATEGORÍAS SELECCIONADAS, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2024",Censos,,,https://nimbus.ine.gob.bo/index.php/s/ZntgBM4kdwG6Dg6/download,False
,"BOLIVIA: PRODUCTO INTERNO BRUTO A PRECIOS CORRIENTES POR TIPO DE GASTO, 1988 – 2024",Introducción,,,https://nimbus.ine.gob.bo/index.php/s/aD3JgsqqPTZaQtF/download,False
,"BOLIVIA OFERTA Y DEMANDA FINAL A PRECIOS CONSTANTES POR COMPONENTE SEGÚN TRIMESTRE, 1990 – 2024",Producto Interno Bruto Trimestral,,,https://nimbus.ine.gob.bo/index.php/s/aGTaygkPyYWm5TX/download,False
,"BOLIVIA: POBLACIÓN POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD DE ETAPAS DE LA VIDA, CENSOS 2001, 2012 Y 2024",Población,,,https://nimbus.ine.gob.bo/index.php/s/aHGtefJ9GjPK6aH/download,False
,BOLETÍN ESTADÍSTICO COMEX ENERO A DICIEMBRE 2020,Saldo Comercial,,,https://nimbus.ine.gob.bo/index.php/s/acZM2XG8Lnjs4xW/download,True
,MATRIZ DE PRODUCCION A PRECIOS CORRIENTES 2001,Matrices de Producción,,,https://nimbus.ine.gob.bo/index.php/s/akiFodDeExwjYeE/download,False
,BOLETÍN ESTADÍSTICO PRECIOS INTERNACIONALES SEPTIEMBRE DE 2025,Precios Internacionales,,,https://nimbus.ine.gob.bo/index.php/s/apCYwW3qQmqycnR/download,True
,"BOLIVIA: POBLACIÓN DE 6 O MÁS AÑOS DE EDAD POR IDIOMA EN TERCER ORDEN DE USO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y GRUPO DE EDAD, CENSOS 2012 Y 2024",Idiomas,,,https://nimbus.ine.gob.bo/index.php/s/ayMWfbkN5ySdX2o/download,False
,"BOLIVIA: ÍNDICE DE ENVEJECIMIENTO DE LA POBLACIÓN DE 65 O MÁS AÑOS DE EDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2024",Población,,,https://nimbus.ine.gob.bo/index.php/s/b7HpKbYxxKyTSt2/download,False
,"BOLIVIA: INDICADORES DE MIGRACIÓN INTERNA RECIENTE PARA LA POBLACIÓN DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, PERÍODOS 1996 – 2001, 2007 – 2012 Y 2019 – 2024, CENSOS 2001, 2012 Y 2024",Migración Interna,,,https://nimbus.ine.gob.bo/index.php/s/bJ2yZCsamXYbTfe/download,False
,"BOLIVIA: PROYECCIÓN DE LA POBLACIÓN TOTAL E INDICADORES DEMOGRÁFICOS, POR DEPARTAMENTO 2024-2034",Población y Hechos Vitales,,,https://nimbus.ine.gob.bo/index.php/s/bJm5kKqLRCaxZAX/download,True
,"BOLIVIA: POBLACIÓN QUE DECLARA AUTOIDENTIFICACIÓN SEGÚN LISTADO REFERENCIAL DE NACIÓN PUEBLO INDÍGENA ORIGINARIO CAMPESINO Y AFROBOLIVIANO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y GRUPO DE EDAD, CENSO 2024",Autoidentificación,,,https://nimbus.ine.gob.bo/index.php/s/bNmtR8iZ6kYo77a/download,False
,MATRIZ DE PRODUCCION (EN MILES DE BOLIVIANOS DE 1990) ( 2003),Matrices de Producción,,,https://nimbus.ine.gob.bo/index.php/s/bTJbDyf9dHHNdp2/download,False
,BOLETÍN ESTADÍSTICO COMEX COMERCIO EXTERIOR ENERO A MAYO 2018 Y 2019,Saldo Comercial,,,https://nimbus.ine.gob.bo/index.php/s/bbnS7amtHnrszjY/download,True
,MATRIZ DE PRODUCCION (EN MILES DE BOLIVIANOS DE 1990) ( 2010),Matrices de Producción,,,https://nimbus.ine.gob.bo/index.php/s/bgTGByabaS6Wd5A/download,False
,"BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR CALIDAD DE LA VIVIENDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2024",Vivienda y Hogar,,,https://nimbus.ine.gob.bo/index.php/s/bqGeojkGTrd2w7g/download,False
,"BOLIVIA: DEFLACTOR IMPLÍCITO DEL PRODUCTO INTERNO BRUTO POR TIPO DE GASTO, 1988 – 2024",Introducción,,,https://nimbus.ine.gob.bo/index.php/s/cE7gM7xQtxWJZzx/download,False
,"BOLIVIA: FORMACIÓN BRUTA DE CAPITAL FIJO A PRECIOS CONSTANTES SEGÚN PRODUCTO, 1988 – 2024",Formación Bruta de Capital Fijo,,,https://nimbus.ine.gob.bo/index.php/s/cLHcn4ss7YB55dC/download,True
,"BOLIVIA: MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS Y SU PARTO FUE ATENDIDO POR PERSONAL DE SALUD CALIFICADO(1),SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y GRUPO DE EDAD, CENSOS 2001 Y 2024",Salud,,,https://nimbus.ine.gob.bo/index.php/s/cSxryDospYicRK4/download,False
,"BOLIVIA: TENENCIA DE TECNOLOGÍAS DE INFORMACIÓN Y COMUNICACIÓN (TIC) EN EL HOGAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2024",Censos,,,https://nimbus.ine.gob.bo/index.php/s/cXdE2zsWkofQkmG/download,False
,BOLETÍN ESTADÍSTICO COMEX ENERO A ABRIL 2020,Saldo Comercial,,,https://nimbus.ine.gob.bo/index.php/s/ciiBGaA7ow58xGF/download,True
,"BOLIVIA: NACIMIENTOS INSCRITOS EN EL REGISTRO CIVIL POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2024",Ciudadanía,,,https://nimbus.ine.gob.bo/index.php/s/cqAfqSnamw4WJze/download,False
,"BOLIVIA: INCIDENCIA EN EL PRODUCTO INTERNO BRUTO A PRECIOS CONSTANTES SEGÚN ACTIVIDAD ECONÓMICA, 1989 – 2024",Introducción,,,https://nimbus.ine.gob.bo/index.php/s/csybLGzMxipdLTN/download,False
,"BOLIVIA VARIACIÓN CON RELACIÓN A SIMILAR PERIODO DE LA OFERTA Y DEMANDA FINAL A PRECIOS CONSTANTES POR COMPONENTE SEGÚN TRIMESTRE, 1991 – 2024",Producto Interno Bruto Trimestral,,,https://nimbus.ine.gob.bo/index.php/s/d7zEks4F74sDmXF/download,False
,MATRIZ DE PRODUCCION A PRECIOS CORRIENTES 2003,Matrices de Producción,,,https://nimbus.ine.gob.bo/index.php/s/dEaHBaXBycWteay/download,False
,GLOSARIO Y FICHA TÉCNICA,Estado Civil o Situación Conyugal,,,https://nimbus.ine.gob.bo/index.php/s/dFEYwLaHGGxqz7s/download,False
,"BOLIVIA: POBLACIÓN DE 6 O MÁS AÑOS DE EDAD POR NIVEL DE MULTILINGÜISMO Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y GRUPO DE EDAD, CENSOS 2012 Y 2024",Idiomas,,,https://nimbus.ine.gob.bo/index.php/s/dRmjKFXAFdzqoCt/download,False
,GLOSARIO Y FICHA TÉCNICA,Servicios Básicos,,,https://nimbus.ine.gob.bo/index.php/s/disCGPP2sFPQ5d3/download,False
,"BOLIVIA: POBLACIÓN DE 14 O MÁS AÑOS DE EDAD, POR CONDICIÓN DE ACTIVIDAD Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2001, 2012 Y 2024",Censos de Población y Vivienda,,,https://nimbus.ine.gob.bo/index.php/s/eXCdLCjNCgggxT2/download,False
,BOLETÍN ESTADÍSTICO COMEX ENERO A AGOSTO 2018 Y 2019 CIFRAS PRELIMINARES,Saldo Comercial,,,https://nimbus.ine.gob.bo/index.php/s/eb9odQnL5t5KB5c/download,True
,BOLETÍN ESTADÍSTICO PARQUE AUTOMOTOR 2023,Parque Automotor,,,https://nimbus.ine.gob.bo/index.php/s/en5d6NnTifkwdJR/download,True
,MATRIZ DE PRODUCCION (EN MILES DE BOLIVIANOS DE 1990) ( 2004),Matrices de Producción,,,https://nimbus.ine.gob.bo/index.php/s/ew7iYsKfatXbo5s/download,False
,"BOLIVIA: EMIGRANTES DECLARADOS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2012 Y 2024",Emigración Internacional,,,https://nimbus.ine.gob.bo/index.php/s/eyfBReordRM5X9y/download,False
,"BOLIVIA: PERSONAS FALLECIDAS DE COVID-19 DECLARADAS POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2024(1)",Mortalidad,,,https://nimbus.ine.gob.bo/index.php/s/fKnLBfbgmaLWX7K/download,False
,"BOLIVIA: MUJERES DE 20 A 24 AÑOS Y PORCENTAJE DE MUJERES QUE HAN TENIDO HIJAS E HIJOS ANTES DE CIERTAS EDADES EXACTAS, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2024",Censos,,,https://nimbus.ine.gob.bo/index.php/s/fPZEtw4KT9xtKrD/download,False
,BOLETÍN ESTADÍSTICO PRECIOS INTERNACIONALES AGOSTO 2020,Precios Internacionales,,,https://nimbus.ine.gob.bo/index.php/s/fSnk5etZP2tGGnq/download,True
,GLOSARIO Y FICHA TÉCNICA,Autoidentificación,,,https://nimbus.ine.gob.bo/index.php/s/fgngjbT37qWWtro/download,False
,MATRIZ DE PRODUCCION A PRECIOS CORRIENTES 1996,Matrices de Producción,,,https://nimbus.ine.gob.bo/index.php/s/fi4qSqCEWn33QEH/download,False
,BOLETÍN ESTADÍSTICO COMEX OCTUBRE 2021,Saldo Comercial,,,https://nimbus.ine.gob.bo/index.php/s/fk6Xg4PaEG4cJ8w/download,True
,"BOLIVIA: MUJERES DE 15 A 49 AÑOS DE EDAD QUE TUVIERON HIJAS(OS) EN LOS ÚLTIMOS CINCO AÑOS, POR PERSONAL QUE ATENDIÓ EL ÚLTIMO PARTO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001 Y 2024",Salud,,,https://nimbus.ine.gob.bo/index.php/s/fprpkwMm6JHQ4mw/download,False
,"BOLIVIA: PROYECCIONES DE POBLACIÓN POR SEXO, SEGÚN EDAD, 2024-2034",Población y Hechos Vitales,,,https://nimbus.ine.gob.bo/index.php/s/g3QPXLGSLmXPEsF/download,True
,BOLETÍN ESTADÍSTICO PARQUE AUTOMOTOR 2024,Parque Automotor,,,https://nimbus.ine.gob.bo/index.php/s/g9Qr89CqAQFmxgj/download,True
,"BOLIVIA: POBLACIÓN POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRANDES GRUPOS DE EDAD, CENSOS 2001, 2012 Y 2024",Población,,,https://nimbus.ine.gob.bo/index.php/s/gC6RT2Ma8baQ3wW/download,False
,"BOLIVIA: EDAD MEDIANA DE LA POBLACIÓN POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2024",Población,,,https://nimbus.ine.gob.bo/index.php/s/gQYrAcxWoQHfkaz/download,False
,"BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISPONIBILIDAD Y USO DEL BAÑO O SERVICIO SANITARIO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2024",Servicios Básicos,,,https://nimbus.ine.gob.bo/index.php/s/gXdDJ2bPACmMo6W/download,False
,"BOLIVIA: PRODUCTO INTERNO BRUTO A PRECIOS CONSTANTES POR TIPO DE GASTO, 1988 – 2024",Introducción,,,https://nimbus.ine.gob.bo/index.php/s/gZakEoKWeGg8WQF/download,False
,"BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR FORMAS DE ELIMINACIÓN DE LA BASURA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2024",Servicios Básicos,,,https://nimbus.ine.gob.bo/index.php/s/gbCszzPHmnzgL4E/download,False
,"BOLIVIA: POBLACIÓN DE 6 O MÁS AÑOS DE EDAD QUE HABLA AL MENOS UN IDIOMA ORIGINARIO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2024",Idiomas,,,https://nimbus.ine.gob.bo/index.php/s/geWPm8bqjZJoyWC/download,False
,"BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD Y PORCENTAJE DE POBLACIÓN OCUPADA EN INDUSTRIA MANUFACTURERA POR CATEGORÍAS SELECCIONADAS, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2024",Censos,,,https://nimbus.ine.gob.bo/index.php/s/gfP3WBHYTzXM5bm/download,False
,GLOSARIO Y FICHA TÉCNICA,Censos,,,https://nimbus.ine.gob.bo/index.php/s/ggfS6kMoCYXQ2Hn/download,False
,"BOLIVIA:  MUJERES DE 15 A 19 AÑOS DE EDAD, TOTAL HIJAS E HIJOS NACIDOS VIVOS Y PARIDEZ MEDIA POR CATEGORÍAS SELECCIONADAS, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2024",Censos,,,https://nimbus.ine.gob.bo/index.php/s/i23XNZ4PQ89LRRE/download,False
,BOLETÍN ESTADÍSTICO COMEX ENERO A SEPTIEMBRE 2018 Y 2019 CIFRAS PRELIMINARES,Saldo Comercial,,,https://nimbus.ine.gob.bo/index.php/s/i6g4XYLNPAA4EJ6/download,True
,BOLETÍN ESTADÍSTICO PARQUE AUTOMOTOR 2022,Parque Automotor,,,https://nimbus.ine.gob.bo/index.php/s/iDsfb3rc52yFHjA/download,True
,BOLETÍN ESTADÍSTICO COMEX MARZO 2026,Saldo Comercial,,,https://nimbus.ine.gob.bo/index.php/s/iF4NBte8tpJi9cA/download,True
,GLOSARIO Y FICHA TÉCNICA,Idiomas,,,https://nimbus.ine.gob.bo/index.php/s/iJcR2643StEe32W/download,False
,"BOLIVIA: INDICADORES DE MIGRACIÓN INTERNA RECIENTE PARA LA POBLACIÓN DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, PERÍODOS 1996 – 2001, 2007 – 2012 Y 2019 – 2024, CENSOS 2001, 2012 Y 2024",Migración Interna,,,https://nimbus.ine.gob.bo/index.php/s/iSLbnQ7H2SoNGbe/download,False
,"BOLIVIA: POBLACIÓN POR TIPO DE VIVIENDA COLECTIVA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2024",Vivienda y Hogar,,,https://nimbus.ine.gob.bo/index.php/s/iissmQ5Zq9Dcmiy/download,False
,"BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR DISTRIBUCIÓN DEL AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2024",Servicios Básicos,,,https://nimbus.ine.gob.bo/index.php/s/ipW6rmbXA4kteoT/download,False
,BOLETÍN ESTADÍSTICO PRECIOS INTERNACIONALES CUARTO TRIMESTRE DE 2019,Precios Internacionales,,,https://nimbus.ine.gob.bo/index.php/s/izrjyN9izBrSYT6/download,True
,GLOSARIO Y FICHA TÉCNICA,Ciudadanía,,,https://nimbus.ine.gob.bo/index.php/s/jAWmpD39xWBXxZc/download,False
,"BOLIVIA: POBLACIÓN POR AUTOIDENTIFICACIÓN Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2024",Autoidentificación,,,https://nimbus.ine.gob.bo/index.php/s/jPdGBH8J9eDkngi/download,False
,"BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE TENENCIA DE LA VIVIENDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2024",Vivienda y Hogar,,,https://nimbus.ine.gob.bo/index.php/s/jTwCStZRscKHWAM/download,False
,BOLETÍN ESTADÍSTICO COMEX ENERO A SEPTIEMBRE 2020,Saldo Comercial,,,https://nimbus.ine.gob.bo/index.php/s/jek4NwtDni2pLFH/download,True
,"BOLIVIA: POBLACIÓN DE 6 O MÁS AÑOS DE EDAD POR NIVEL DE MULTILINGÜISMO Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2024",Idiomas,,,https://nimbus.ine.gob.bo/index.php/s/jq95Dpms9FKBosE/download,False
,"BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA Y MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSOS 2012 Y 2024",Censos de Población y Vivienda,,,https://nimbus.ine.gob.bo/index.php/s/k3YfdwdMTw2RsjB/download,False
,"BOLIVIA: POBLACIÓN POR CONDICIÓN DE NECESIDADES BÁSICAS INSATISFECHAS, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2012 Y 2024",Pobreza y Desigualdad,,,https://nimbus.ine.gob.bo/index.php/s/kR5z8qSttyaGTaX/download,False
,"BOLIVIA: VARIACIÓN CON RELACIÓN A SIMILAR PERIODO DEL PRODUCTO INTERNO BRUTO A PRECIOS CONSTANTES POR TIPO DE GASTO SEGÚN TRIMESTRE, 1991 – 2024",Producto Interno Bruto Trimestral,,,https://nimbus.ine.gob.bo/index.php/s/ka3NMfTtHaym54H/download,False
,"BOLIVIA: POBLACIÓN ESTIMADA Y PROYECTADA Y TASA DE CRECIMIENTO SEGÚN AÑOS CALENDARIO, 2000 – 2050",Población y Hechos Vitales,,,https://nimbus.ine.gob.bo/index.php/s/kdz7ktspssFz6C4/download,True
,BOLETÍN ESTADÍSTICO COMEX MAYO 2025,Saldo Comercial,,,https://nimbus.ine.gob.bo/index.php/s/knBcKPKsqDtHmsE/download,True
,BOLETÍN ESTADÍSTICO ENCUESTA CONTINUA DE EMPLEO ECE 3T-2025,Boletines Estadísticos,,,https://nimbus.ine.gob.bo/index.php/s/kp6fTQqbLpg2A7q/download,True
,"BOLIVIA: NIVEL DE INSTRUCCIÓN ALCANZADO POR LA POBLACIÓN DE 19 O MÁS AÑOS DE EDAD POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2024",Censos,,,https://nimbus.ine.gob.bo/index.php/s/ktyxddZN6ZC6B37/download,False
,"BOLIVIA: INDICADORES DE CRECIMIENTO DE LA POBLACIÓN POR PERÍODO INTERCENSAL, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, PERÍODOS 2001-2012 Y 2012-2024",Población,,,https://nimbus.ine.gob.bo/index.php/s/mE7r9jz38tiG6zt/download,False
,MATRIZ DE PRODUCCION A PRECIOS CORRIENTES 2002,Matrices de Producción,,,https://nimbus.ine.gob.bo/index.php/s/mKXC84gx3Lm5toJ/download,False
,MATRIZ DE PRODUCCION (EN MILES DE BOLIVIANOS DE 1990) ( 2014),Matrices de Producción,,,https://nimbus.ine.gob.bo/index.php/s/maYCeBcC7B8s46s/download,False
,"BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPOLOGÍA DE HOGAR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO DE LA JEFA O JEFE DEL HOGAR, CENSOS 2001, 2012 Y 2024",Vivienda y Hogar,,,https://nimbus.ine.gob.bo/index.php/s/mgK5sfzNJP5BwfE/download,False
,"BOLIVIA: POBLACIÓN OCUPADA DE 14 O MÁS AÑOS DE EDAD POR ACTIVIDAD ECONÓMICA Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y GRUPO DE EDAD, CENSO 2001",Censos de Población y Vivienda,,,https://nimbus.ine.gob.bo/index.php/s/msmqNCz4FDXCFd8/download,False
,BOLETÍN ESTADÍSTICO COMEX COMERCIO EXTERIOR PRIMER SEMESTRE 2018 Y 2019 CIFRAS PRELIMINARES,Saldo Comercial,,,https://nimbus.ine.gob.bo/index.php/s/mzWz7YWGt8wr3MJ/download,True
,"BOLIVIA: POBLACIÓN DE 6 O MÁS AÑOS DE EDAD QUE HABLA AL MENOS UN IDIOMA ORIGINARIO POR SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y GRUPO DE EDAD, CENSOS 2012 Y 2024",Idiomas,,,https://nimbus.ine.gob.bo/index.php/s/n236Gib3fi3MPwt/download,False
,"BOLIVIA: PROYECCIONES DE POBLACIÓN DE AMBOS SEXOS, SEGÚN EDAD, 2024-2034",Población y Hechos Vitales,,,https://nimbus.ine.gob.bo/index.php/s/nBq9cK6Mn5L2Q4a/download,True
,GLOSARIO Y FICHA TÉCNICA,Equipamiento del Hogar,,,https://nimbus.ine.gob.bo/index.php/s/nCjQNmjBS8yzjd8/download,False
,"BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR NÚMERO DE CUARTOS O HABITACIONES QUE UTILIZAN SÓLO PARA DORMIR, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2024",Vivienda y Hogar,,,https://nimbus.ine.gob.bo/index.php/s/nCxYN2gG88N9xz6/download,False
,MATRIZ DE PRODUCCION A PRECIOS CORRIENTES 2005,Matrices de Producción,,,https://nimbus.ine.gob.bo/index.php/s/nKWkfEEDDDxHfDn/download,False
,"BOLIVIA: TIPO DE VIVIENDA COLECTIVA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSO 2024",Vivienda y Hogar,,,https://nimbus.ine.gob.bo/index.php/s/nKgWEgzBriKpW3M/download,False
,BOLETÍN ESTADÍSTICO COMEX SEPTIEMBRE 2025,Saldo Comercial,,,https://nimbus.ine.gob.bo/index.php/s/nSnFBr3sH32xwCF/download,True
